tab_id,col_id,row_id,entity
UDA6X7I0H16,1,654,http://www.wikidata.org/entity/Q25851
UDA6X7I0H16,1,655,http://www.wikidata.org/entity/Q2007388
UDA6X7I0H16,1,656,http://www.wikidata.org/entity/Q223930
UDA6X7I0H16,1,657,http://www.wikidata.org/entity/Q171446
UDA6X7I0H16,1,659,http://www.wikidata.org/entity/Q81110
UDA6X7I0H16,1,660,http://www.wikidata.org/entity/Q184357
UDA6X7I0H16,1,661,http://www.wikidata.org/entity/Q26106
UDA6X7I0H16,1,662,http://www.wikidata.org/entity/Q773987
UDA6X7I0H16,2,0,http://www.wikidata.org/entity/Q158468
UDA6X7I0H16,2,3,http://www.wikidata.org/entity/Q1539007
UDA6X7I0H16,2,9,http://www.wikidata.org/entity/Q30046
UDA6X7I0H16,2,15,http://www.wikidata.org/entity/Q22724
UDA6X7I0H16,2,17,"http://www.wikidata.org/entity/Q238649,http://www.wikidata.org/entity/Q15397110,http://www.wikidata.org/entity/Q18474613,http://www.wikidata.org/entity/Q15397154"
UDA6X7I0H16,2,18,http://www.wikidata.org/entity/Q865798
