ZWGLJS7X,1,1,Dodge,['Dodge Challenger' 'Dodge' 'sports car']
ZWGLJS7X,2,1,Volkswagen,['Volkswagen Transporter' 'Volkswagen' 'van']
ZWGLJS7X,1,2,sports car,['Dodge Challenger' 'Dodge' 'sports car']
ZWGLJS7X,2,2,van,['Volkswagen Transporter' 'Volkswagen' 'van']
3X518GM9,1,0,Gypsou,['Gypsou' nan]
3X518GM9,2,0,Agia Anna,['Agia Anna' 'Psevdas']
3X518GM9,3,0,Peristerona,['Peristerona' 'Trimithousa']
3X518GM9,4,0,"Pergamos, Cyprus","['Pergamos, Cyprus' 'Arsos, Larnaca']"
3X518GM9,1,1,NIL,['Gypsou' nan]
3X518GM9,2,1,Psevdas,['Agia Anna' 'Psevdas']
3X518GM9,3,1,Trimithousa,['Peristerona' 'Trimithousa']
3X518GM9,4,1,"Arsos, Larnaca","['Pergamos, Cyprus' 'Arsos, Larnaca']"
7S6G8DCY,1,0,Kellia,['Kellia' nan]
7S6G8DCY,2,0,Mora,['Mora' 'Mora']
7S6G8DCY,3,0,Agridaki,['Agridaki' 'Agridaki']
7S6G8DCY,4,0,Agia Anna,['Agia Anna' nan]
7S6G8DCY,5,0,Inia,['Inia' 'Inia']
7S6G8DCY,6,0,Patriki,['Patriki' 'Patriki']
7S6G8DCY,7,0,Emba,['Emba' 'Emba']
7S6G8DCY,8,0,Akaki,['Akaki' 'Akaki']
7S6G8DCY,1,1,NIL,['Kellia' nan]
7S6G8DCY,2,1,Mora,['Mora' 'Mora']
7S6G8DCY,3,1,Agridaki,['Agridaki' 'Agridaki']
7S6G8DCY,4,1,NIL,['Agia Anna' nan]
7S6G8DCY,5,1,Inia,['Inia' 'Inia']
7S6G8DCY,6,1,Patriki,['Patriki' 'Patriki']
7S6G8DCY,7,1,Emba,['Emba' 'Emba']
7S6G8DCY,8,1,Akaki,['Akaki' 'Akaki']
SR5UQHNJ,1,0,Vathylakas,['Vathylakas' 'Vathylakas']
SR5UQHNJ,2,0,Troodos,['Troodos' nan]
SR5UQHNJ,3,0,Kato Zodeia,['Kato Zodeia' 'Kato Zodeia']
SR5UQHNJ,4,0,Tavrou,['Tavrou' 'Tavrou']
SR5UQHNJ,5,0,Myrtou,['Myrtou' 'Myrtou']
SR5UQHNJ,1,1,Vathylakas,['Vathylakas' 'Vathylakas']
SR5UQHNJ,2,1,NIL,['Troodos' nan]
SR5UQHNJ,3,1,Kato Zodeia,['Kato Zodeia' 'Kato Zodeia']
SR5UQHNJ,4,1,Tavrou,['Tavrou' 'Tavrou']
SR5UQHNJ,5,1,Myrtou,['Myrtou' 'Myrtou']
ISWA7D13,1,0,Steni,['Steni' nan]
ISWA7D13,2,0,Limnia,['Limnia' 'Limnia']
ISWA7D13,1,1,NIL,['Steni' nan]
ISWA7D13,2,1,Limnia,['Limnia' 'Limnia']
WRSATFQO,1,0,Ftericha,['Ftericha' 'Ftericha']
WRSATFQO,2,0,Loutros,['Loutros' 'Loutros']
WRSATFQO,3,0,Klavdia,['Klavdia' nan]
WRSATFQO,4,0,Vouno,['Vouno' 'Vouno']
WRSATFQO,5,0,Karmi,['Karmi' 'Karmi']
WRSATFQO,1,1,Ftericha,['Ftericha' 'Ftericha']
WRSATFQO,2,1,Loutros,['Loutros' 'Loutros']
WRSATFQO,3,1,NIL,['Klavdia' nan]
WRSATFQO,4,1,Vouno,['Vouno' 'Vouno']
WRSATFQO,5,1,Karmi,['Karmi' 'Karmi']
5ARFKJBD,1,0,Trachoni Lefkosias,['Trachoni Lefkosias' 'Trachoni Lefkosias']
5ARFKJBD,2,0,Kalopanagiotis,['Kalopanagiotis' nan]
5ARFKJBD,3,0,Mansoura,['Mansoura' 'Mansura']
5ARFKJBD,4,0,Karavostasi,['Karavostasi' 'Karavostasi']
5ARFKJBD,5,0,Platanissos,['Platanissos' 'Platanissos']
5ARFKJBD,6,0,Voni,['Voni' 'Voni']
5ARFKJBD,7,0,Kontea,['Kontea' 'Kontea']
5ARFKJBD,8,0,Artemi,['Artemi' 'Artemi']
5ARFKJBD,1,1,Trachoni Lefkosias,['Trachoni Lefkosias' 'Trachoni Lefkosias']
5ARFKJBD,2,1,NIL,['Kalopanagiotis' nan]
5ARFKJBD,3,1,Mansura,['Mansoura' 'Mansura']
5ARFKJBD,4,1,Karavostasi,['Karavostasi' 'Karavostasi']
5ARFKJBD,5,1,Platanissos,['Platanissos' 'Platanissos']
5ARFKJBD,6,1,Voni,['Voni' 'Voni']
5ARFKJBD,7,1,Kontea,['Kontea' 'Kontea']
5ARFKJBD,8,1,Artemi,['Artemi' 'Artemi']
NYF7RD9C,1,0,Tala,['Tala' 289]
NYF7RD9C,2,0,Steni,['Steni' 150]
NYF7RD9C,3,0,Spitali,['Spitali' 290]
NYF7RD9C,4,0,Spilia,['Spilia' 1060]
NYF7RD9C,5,0,Sia,['Sia' 330]
NYF7RD9C,6,0,Sarama,['Sarama' 380]
NYF7RD9C,7,0,Pyrgos,['Pyrgos' 75]
NYF7RD9C,8,0,Pyrga,['Pyrga' 455]
NYF7RD9C,9,0,Psathi,['Psathi' 455]
NYF7RD9C,10,0,Kili,['Kili' 560]
NYF7RD9C,1,1,289,['Tala' 289]
NYF7RD9C,2,1,150,['Steni' 150]
NYF7RD9C,3,1,290,['Spitali' 290]
NYF7RD9C,4,1,1060,['Spilia' 1060]
NYF7RD9C,5,1,330,['Sia' 330]
NYF7RD9C,6,1,380,['Sarama' 380]
NYF7RD9C,7,1,75,['Pyrgos' 75]
NYF7RD9C,8,1,455,['Pyrga' 455]
NYF7RD9C,9,1,455,['Psathi' 455]
NYF7RD9C,10,1,560,['Kili' 560]
FYE84TM8,1,0,Peristerona,['Peristerona' 90]
FYE84TM8,2,0,Agios Mamas,['Agios Mamas' 500]
FYE84TM8,1,1,90,['Peristerona' 90]
FYE84TM8,2,1,500,['Agios Mamas' 500]
9TIHF9B6,1,0,Platani,['Platani' 410]
9TIHF9B6,2,0,Mandria,['Mandria' 893]
9TIHF9B6,3,0,Kalo Chorio,['Kalo Chorio' 1518]
9TIHF9B6,4,0,Santalaris,['Santalaris' 47]
9TIHF9B6,5,0,Goudi,['Goudi' 204]
9TIHF9B6,6,0,Prodromos,['Prodromos' 123]
9TIHF9B6,7,0,Petra tou Digeni,['Petra tou Digeni' 77]
9TIHF9B6,8,0,"Pergamos, Cyprus","['Pergamos, Cyprus' 193]"
9TIHF9B6,9,0,Galata,['Galata' 581]
9TIHF9B6,10,0,Klepini,['Klepini' 328]
9TIHF9B6,1,1,410,['Platani' 410]
9TIHF9B6,2,1,893,['Mandria' 893]
9TIHF9B6,3,1,1518,['Kalo Chorio' 1518]
9TIHF9B6,4,1,47,['Santalaris' 47]
9TIHF9B6,5,1,204,['Goudi' 204]
9TIHF9B6,6,1,123,['Prodromos' 123]
9TIHF9B6,7,1,77,['Petra tou Digeni' 77]
9TIHF9B6,8,1,193,"['Pergamos, Cyprus' 193]"
9TIHF9B6,9,1,581,['Galata' 581]
9TIHF9B6,10,1,328,['Klepini' 328]
Z08J73NC,1,0,Panagra,['Panagra' 96]
Z08J73NC,2,0,Pyrga Ammochostou,['Pyrga Ammochostou' 474]
Z08J73NC,3,0,Aloda,['Aloda' 78]
Z08J73NC,4,0,Vathylakas,['Vathylakas' 509]
Z08J73NC,5,0,Arnadi,['Arnadi' 408]
Z08J73NC,6,0,Lagoudera,['Lagoudera' 84]
Z08J73NC,7,0,Mousoulita,['Mousoulita' 127]
Z08J73NC,8,0,Agridaki,['Agridaki' 316]
Z08J73NC,1,1,96,['Panagra' 96]
Z08J73NC,2,1,474,['Pyrga Ammochostou' 474]
Z08J73NC,3,1,78,['Aloda' 78]
Z08J73NC,4,1,509,['Vathylakas' 509]
Z08J73NC,5,1,408,['Arnadi' 408]
Z08J73NC,6,1,84,['Lagoudera' 84]
Z08J73NC,7,1,127,['Mousoulita' 127]
Z08J73NC,8,1,316,['Agridaki' 316]
EEQ0K4CX,1,0,Dyo Potamoi,['Dyo Potamoi' 'UTC+02:00']
EEQ0K4CX,2,0,Mosfileri,['Mosfileri' 'UTC+03:00']
EEQ0K4CX,1,1,UTC+02:00,['Dyo Potamoi' 'UTC+02:00']
EEQ0K4CX,2,1,UTC+03:00,['Mosfileri' 'UTC+03:00']
7UWKK70Q,1,0,Kornokipos,['Kornokipos' 'UTC+02:00']
7UWKK70Q,2,0,Agios Ermolaos,['Agios Ermolaos' 'UTC+03:00']
7UWKK70Q,3,0,Kokkina,['Kokkina' 'UTC+03:00']
7UWKK70Q,4,0,Trypimeni,['Trypimeni' 'UTC+02:00']
7UWKK70Q,5,0,Agridia,['Agridia' 'UTC+03:00']
7UWKK70Q,6,0,Neta,['Neta' 'UTC+03:00']
7UWKK70Q,7,0,Alaminos,['Alaminos' 'UTC+03:00']
7UWKK70Q,1,1,UTC+02:00,['Kornokipos' 'UTC+02:00']
7UWKK70Q,2,1,UTC+03:00,['Agios Ermolaos' 'UTC+03:00']
7UWKK70Q,3,1,UTC+03:00,['Kokkina' 'UTC+03:00']
7UWKK70Q,4,1,UTC+02:00,['Trypimeni' 'UTC+02:00']
7UWKK70Q,5,1,UTC+03:00,['Agridia' 'UTC+03:00']
7UWKK70Q,6,1,UTC+03:00,['Neta' 'UTC+03:00']
7UWKK70Q,7,1,UTC+03:00,['Alaminos' 'UTC+03:00']
OT39F277,1,0,Troodos,['Troodos' 'Limassol District']
OT39F277,2,0,Tsada,['Tsada' 'Paphos District']
OT39F277,3,0,Melouseia,['Melouseia' 'Larnaca District']
OT39F277,4,0,Louroukina,['Louroukina' 'Nicosia District']
OT39F277,5,0,Panagra,['Panagra' 'Kyrenia District']
OT39F277,6,0,Agios Georgios Ammochostou,['Agios Georgios Ammochostou' 'Famagusta District']
OT39F277,1,1,Limassol District,['Troodos' 'Limassol District']
OT39F277,2,1,Paphos District,['Tsada' 'Paphos District']
OT39F277,3,1,Larnaca District,['Melouseia' 'Larnaca District']
OT39F277,4,1,Nicosia District,['Louroukina' 'Nicosia District']
OT39F277,5,1,Kyrenia District,['Panagra' 'Kyrenia District']
OT39F277,6,1,Famagusta District,['Agios Georgios Ammochostou' 'Famagusta District']
16WN39MK,1,0,Rizokarpaso,['Rizokarpaso' 'Famagusta District']
16WN39MK,2,0,Choli,['Choli' 'Paphos District']
16WN39MK,3,0,Psyllatos,['Psyllatos' 'Famagusta District']
16WN39MK,4,0,Kiomourtzou,['Kiomourtzou' 'Kyrenia District']
16WN39MK,1,1,Famagusta District,['Rizokarpaso' 'Famagusta District']
16WN39MK,2,1,Paphos District,['Choli' 'Paphos District']
16WN39MK,3,1,Famagusta District,['Psyllatos' 'Famagusta District']
16WN39MK,4,1,Kyrenia District,['Kiomourtzou' 'Kyrenia District']
DOQV03WN,1,0,Koutsoventis,['Koutsoventis' 'Kyrenia District']
DOQV03WN,2,0,Alona,['Alona' 'Nicosia District']
DOQV03WN,3,0,Akrotiri,['Akrotiri' 'Akrotiri and Dhekelia']
DOQV03WN,4,0,Genagra,['Genagra' 'Famagusta District']
DOQV03WN,5,0,Gerolakkos,['Gerolakkos' 'Nicosia District']
DOQV03WN,6,0,Karavostasi,['Karavostasi' 'Nicosia District']
DOQV03WN,7,0,Mousere,['Mousere' 'Paphos District']
DOQV03WN,8,0,Neta,['Neta' 'Famagusta District']
DOQV03WN,9,0,Sinta,['Sinta' 'Famagusta District']
DOQV03WN,1,1,Kyrenia District,['Koutsoventis' 'Kyrenia District']
DOQV03WN,2,1,Nicosia District,['Alona' 'Nicosia District']
DOQV03WN,3,1,Akrotiri and Dhekelia,['Akrotiri' 'Akrotiri and Dhekelia']
DOQV03WN,4,1,Famagusta District,['Genagra' 'Famagusta District']
DOQV03WN,5,1,Nicosia District,['Gerolakkos' 'Nicosia District']
DOQV03WN,6,1,Nicosia District,['Karavostasi' 'Nicosia District']
DOQV03WN,7,1,Paphos District,['Mousere' 'Paphos District']
DOQV03WN,8,1,Famagusta District,['Neta' 'Famagusta District']
DOQV03WN,9,1,Famagusta District,['Sinta' 'Famagusta District']
4ZSVT7WB,1,0,Ayios Ioannis,"['Ayios Ioannis' 'Agios Ioannis, Agios Vasilios Rethimno']"
4ZSVT7WB,2,0,Episkopi,['Episkopi' 'Argos']
4ZSVT7WB,1,1,"Agios Ioannis, Agios Vasilios Rethimno","['Ayios Ioannis' 'Agios Ioannis, Agios Vasilios Rethimno']"
4ZSVT7WB,2,1,Argos,['Episkopi' 'Argos']
O7EV0JL2,1,0,Rizokarpaso,['Rizokarpaso' 'Leko']
O7EV0JL2,2,0,Xerovounos,['Xerovounos' 'Limnitis']
O7EV0JL2,3,0,Karavostasi,['Karavostasi' 'Xeros']
O7EV0JL2,4,0,Prastio Lefkosias,['Prastio Lefkosias' 'Neo Livadi']
O7EV0JL2,1,1,Leko,['Rizokarpaso' 'Leko']
O7EV0JL2,2,1,Limnitis,['Xerovounos' 'Limnitis']
O7EV0JL2,3,1,Xeros,['Karavostasi' 'Xeros']
O7EV0JL2,4,1,Neo Livadi,['Prastio Lefkosias' 'Neo Livadi']
PHLND4CO,1,0,Acheritou,['Acheritou' 'Agios Georgios Acheritou']
PHLND4CO,2,0,Achna,['Achna' 'Dasaki Achnas']
PHLND4CO,1,1,Agios Georgios Acheritou,['Acheritou' 'Agios Georgios Acheritou']
PHLND4CO,2,1,Dasaki Achnas,['Achna' 'Dasaki Achnas']
D58GW2X4,1,0,Hurricane John,['Hurricane John' 929]
D58GW2X4,2,0,Hurricane Hugo,['Hurricane Hugo' 918]
D58GW2X4,3,0,Hurricane Guillermo,['Hurricane Guillermo' 919]
D58GW2X4,4,0,Hurricane Linda,['Hurricane Linda' 902]
D58GW2X4,5,0,Hurricane Allen,['Hurricane Allen' 899]
D58GW2X4,1,1,929,['Hurricane John' 929]
D58GW2X4,2,1,918,['Hurricane Hugo' 918]
D58GW2X4,3,1,919,['Hurricane Guillermo' 919]
D58GW2X4,4,1,902,['Hurricane Linda' 902]
D58GW2X4,5,1,899,['Hurricane Allen' 899]
8SF4PGAN,1,0,Hurricane Elida,['Hurricane Elida' 921]
8SF4PGAN,2,0,Hurricane Mitch,['Hurricane Mitch' 905]
8SF4PGAN,1,1,921,['Hurricane Elida' 921]
8SF4PGAN,2,1,905,['Hurricane Mitch' 905]
AXRCO4PA,1,0,Hurricane Matthew,['Hurricane Matthew' 165.0]
AXRCO4PA,2,0,Hurricane John,['Hurricane John' 277.8]
AXRCO4PA,3,0,Hurricane Dorian,['Hurricane Dorian' nan]
AXRCO4PA,4,0,Hurricane Allen,['Hurricane Allen' 165.0]
AXRCO4PA,5,0,Hurricane Kenna,['Hurricane Kenna' 145.0]
AXRCO4PA,6,0,Hurricane Ava,['Hurricane Ava' 140.0]
AXRCO4PA,7,0,Hurricane Edith,['Hurricane Edith' 140.0]
AXRCO4PA,8,0,Hurricane Emily,['Hurricane Emily' 140.0]
AXRCO4PA,1,1,NIL,['Hurricane Matthew' 165.0]
AXRCO4PA,2,1,NIL,['Hurricane John' 277.8]
AXRCO4PA,3,1,NIL,['Hurricane Dorian' nan]
AXRCO4PA,4,1,NIL,['Hurricane Allen' 165.0]
AXRCO4PA,5,1,NIL,['Hurricane Kenna' 145.0]
AXRCO4PA,6,1,NIL,['Hurricane Ava' 140.0]
AXRCO4PA,7,1,NIL,['Hurricane Edith' 140.0]
AXRCO4PA,8,1,NIL,['Hurricane Emily' 140.0]
UXYOTA4P,1,0,Pirna,['Pirna' nan 54.0]
UXYOTA4P,2,0,Unterwalden,['Unterwalden' 1.58 62.0]
UXYOTA4P,3,0,RMS St. Patrick,['RMS St. Patrick' nan 40.0]
UXYOTA4P,4,0,Junger Pionier,['Junger Pionier' nan 56.03]
UXYOTA4P,5,0,Brother Jonathan,['Brother Jonathan' 6.4 67.0]
UXYOTA4P,6,0,Wilhelm Tell,['Wilhelm Tell' 1.42 63.0]
UXYOTA4P,7,0,Schiller,['Schiller' 1.42 63.0]
UXYOTA4P,8,0,Obuz,['Obuz' 0.38 18.28]
UXYOTA4P,1,1,NIL,['Pirna' nan 54.0]
UXYOTA4P,2,1,NIL,['Unterwalden' 1.58 62.0]
UXYOTA4P,3,1,NIL,['RMS St. Patrick' nan 40.0]
UXYOTA4P,4,1,NIL,['Junger Pionier' nan 56.03]
UXYOTA4P,5,1,NIL,['Brother Jonathan' 6.4 67.0]
UXYOTA4P,6,1,NIL,['Wilhelm Tell' 1.42 63.0]
UXYOTA4P,7,1,NIL,['Schiller' 1.42 63.0]
UXYOTA4P,8,1,NIL,['Obuz' 0.38 18.28]
UXYOTA4P,1,2,NIL,['Pirna' nan 54.0]
UXYOTA4P,2,2,NIL,['Unterwalden' 1.58 62.0]
UXYOTA4P,3,2,NIL,['RMS St. Patrick' nan 40.0]
UXYOTA4P,4,2,NIL,['Junger Pionier' nan 56.03]
UXYOTA4P,5,2,NIL,['Brother Jonathan' 6.4 67.0]
UXYOTA4P,6,2,NIL,['Wilhelm Tell' 1.42 63.0]
UXYOTA4P,7,2,NIL,['Schiller' 1.42 63.0]
UXYOTA4P,8,2,NIL,['Obuz' 0.38 18.28]
904Y3ZUQ,1,0,Sena,['Sena' 1.06 33.69]
904Y3ZUQ,2,0,Far West,['Far West' 0.76 58.0]
904Y3ZUQ,1,1,NIL,['Sena' 1.06 33.69]
904Y3ZUQ,2,1,NIL,['Far West' 0.76 58.0]
904Y3ZUQ,1,2,NIL,['Sena' 1.06 33.69]
904Y3ZUQ,2,2,NIL,['Far West' 0.76 58.0]
CAQ97NU8,1,0,Interview of Helene Gram Forster on her overseas hospital service with the American Red Cross during WWII,"['Interview of Helene Gram Forster on her overseas hospital service with the American Red Cross during WWII'
 3297.0]"
CAQ97NU8,2,0,A theater of metamorphosis: interview with Josée Campanale and Gérard Bibeau of the Théâtre de Sable,"['A theater of metamorphosis: interview with Josée Campanale and Gérard Bibeau of the Théâtre de Sable'
 nan]"
CAQ97NU8,3,0,Interview of retired Colonel Helen P. Onyett on her service in the U.S. Army Nurse Corps during WWII,"['Interview of retired Colonel Helen P. Onyett on her service in the U.S. Army Nurse Corps during WWII'
 2538.0]"
CAQ97NU8,4,0,Line Boser & Lysann König interview each other,['Line Boser & Lysann König interview each other' nan]
CAQ97NU8,5,0,The Discomfort of Frontiers: Public Archaeology and the Politics of Offa's Dyke,"[""The Discomfort of Frontiers: Public Archaeology and the Politics of Offa's Dyke""
 nan]"
CAQ97NU8,6,0,Interview of Josephine Boecker on her service in the American Red Cross in the South Pacific during WWII,"['Interview of Josephine Boecker on her service in the American Red Cross in the South Pacific during WWII'
 1718.0]"
CAQ97NU8,1,1,NIL,"['Interview of Helene Gram Forster on her overseas hospital service with the American Red Cross during WWII'
 3297.0]"
CAQ97NU8,2,1,NIL,"['A theater of metamorphosis: interview with Josée Campanale and Gérard Bibeau of the Théâtre de Sable'
 nan]"
CAQ97NU8,3,1,NIL,"['Interview of retired Colonel Helen P. Onyett on her service in the U.S. Army Nurse Corps during WWII'
 2538.0]"
CAQ97NU8,4,1,NIL,['Line Boser & Lysann König interview each other' nan]
CAQ97NU8,5,1,NIL,"[""The Discomfort of Frontiers: Public Archaeology and the Politics of Offa's Dyke""
 nan]"
CAQ97NU8,6,1,NIL,"['Interview of Josephine Boecker on her service in the American Red Cross in the South Pacific during WWII'
 1718.0]"
U0N59CWM,1,0,"Interview of Sophie Steffer on her twenty year career in the U.S. Army Nurse Corps, focusing primarily on her service in WWII","['Interview of Sophie Steffer on her twenty year career in the U.S. Army Nurse Corps, focusing primarily on her service in WWII'
 308.0]"
U0N59CWM,2,0,Interview of Mary Duncan Clark on her twenty-eight year career in the U.S. Army Nurse Corps,"['Interview of Mary Duncan Clark on her twenty-eight year career in the U.S. Army Nurse Corps'
 250.0]"
U0N59CWM,3,0,"Oral history interview with Otto Wittmann, 1976 August 19-20","['Oral history interview with Otto Wittmann, 1976 August 19-20' nan]"
U0N59CWM,4,0,Interview of Katherine Wilson on her service in the American Red Cross in Europe during WWII,"['Interview of Katherine Wilson on her service in the American Red Cross in Europe during WWII'
 3465.0]"
U0N59CWM,5,0,Black Leadership in Los Angeles,['Black Leadership in Los Angeles' nan]
U0N59CWM,6,0,American Indian Relocation Project,['American Indian Relocation Project' nan]
U0N59CWM,7,0,The Graham Norton Show: Mark Ruffalo/Nicki Minaj/John Bishop/Rufus Wainwright,"['The Graham Norton Show: Mark Ruffalo/Nicki Minaj/John Bishop/Rufus Wainwright'
 nan]"
U0N59CWM,8,0,Nicki Minaj's XXL 20th Anniversary Cover Story Interview,"[""Nicki Minaj's XXL 20th Anniversary Cover Story Interview"" nan]"
U0N59CWM,1,1,NIL,"['Interview of Sophie Steffer on her twenty year career in the U.S. Army Nurse Corps, focusing primarily on her service in WWII'
 308.0]"
U0N59CWM,2,1,NIL,"['Interview of Mary Duncan Clark on her twenty-eight year career in the U.S. Army Nurse Corps'
 250.0]"
U0N59CWM,3,1,NIL,"['Oral history interview with Otto Wittmann, 1976 August 19-20' nan]"
U0N59CWM,4,1,NIL,"['Interview of Katherine Wilson on her service in the American Red Cross in Europe during WWII'
 3465.0]"
U0N59CWM,5,1,NIL,['Black Leadership in Los Angeles' nan]
U0N59CWM,6,1,NIL,['American Indian Relocation Project' nan]
U0N59CWM,7,1,NIL,"['The Graham Norton Show: Mark Ruffalo/Nicki Minaj/John Bishop/Rufus Wainwright'
 nan]"
U0N59CWM,8,1,NIL,"[""Nicki Minaj's XXL 20th Anniversary Cover Story Interview"" nan]"
9ETOKU95,1,0,Frannlin,['Frannlin' 241.241 36595.104]
9ETOKU95,2,0,Chiprewa Falls,['Chiprewa Falls' 253.44 14613.152]
9ETOKU95,3,0,Marshfeld,['Marshfeld' 392.784 19337.276]
9ETOKU95,4,0,Barabo,['Barabo' 889.8889999999999 12669.004]
9ETOKU95,5,0,Kaukuna,['Kaukuna' 198.792 17225.712]
9ETOKU95,6,0,Eedarburg,['Eedarburg' 240.434 12133.121]
9ETOKU95,7,0,Muskegr.,['Muskegr.' 243.512 24856.776]
9ETOKU95,1,1,NIL,['Frannlin' 241.241 36595.104]
9ETOKU95,2,1,NIL,['Chiprewa Falls' 253.44 14613.152]
9ETOKU95,3,1,NIL,['Marshfeld' 392.784 19337.276]
9ETOKU95,4,1,NIL,['Barabo' 889.8889999999999 12669.004]
9ETOKU95,5,1,NIL,['Kaukuna' 198.792 17225.712]
9ETOKU95,6,1,NIL,['Eedarburg' 240.434 12133.121]
9ETOKU95,7,1,NIL,['Muskegr.' 243.512 24856.776]
9ETOKU95,1,2,NIL,['Frannlin' 241.241 36595.104]
9ETOKU95,2,2,NIL,['Chiprewa Falls' 253.44 14613.152]
9ETOKU95,3,2,NIL,['Marshfeld' 392.784 19337.276]
9ETOKU95,4,2,NIL,['Barabo' 889.8889999999999 12669.004]
9ETOKU95,5,2,NIL,['Kaukuna' 198.792 17225.712]
9ETOKU95,6,2,NIL,['Eedarburg' 240.434 12133.121]
9ETOKU95,7,2,NIL,['Muskegr.' 243.512 24856.776]
G826T3H0,1,0,Bronze oinochoe (jug),['Bronze oinochoe (jug)' nan]
G826T3H0,2,0,"Musée Saint-Raymond, 26379","['Musée Saint-Raymond, 26379'
 'Charles Othon Frédéric Jean-Baptiste de Clarac']"
G826T3H0,3,0,Oinochoe,['Oinochoe' 'French State']
G826T3H0,4,0,South Ionian Wild Goat Style oinochoe Berlin AS F 295,['South Ionian Wild Goat Style oinochoe Berlin AS F 295' nan]
G826T3H0,5,0,Bronze bowl and oinochoe (jug),['Bronze bowl and oinochoe (jug)' nan]
G826T3H0,6,0,"Musée Saint-Raymond, 26508","['Musée Saint-Raymond, 26508'
 'Charles Othon Frédéric Jean-Baptiste de Clarac']"
G826T3H0,7,0,"Musée Saint-Raymond, 26498","['Musée Saint-Raymond, 26498' 'Musée Saint-Raymond']"
G826T3H0,8,0,Terracotta oinochoe (pitcher),['Terracotta oinochoe (pitcher)' nan]
G826T3H0,9,0,Bronze oinochoe (pitcher),['Bronze oinochoe (pitcher)' nan]
G826T3H0,1,1,NIL,['Bronze oinochoe (jug)' nan]
G826T3H0,2,1,Charles Othon Frédéric Jean-Baptiste de Clarac,"['Musée Saint-Raymond, 26379'
 'Charles Othon Frédéric Jean-Baptiste de Clarac']"
G826T3H0,3,1,French State,['Oinochoe' 'French State']
G826T3H0,4,1,NIL,['South Ionian Wild Goat Style oinochoe Berlin AS F 295' nan]
G826T3H0,5,1,NIL,['Bronze bowl and oinochoe (jug)' nan]
G826T3H0,6,1,Charles Othon Frédéric Jean-Baptiste de Clarac,"['Musée Saint-Raymond, 26508'
 'Charles Othon Frédéric Jean-Baptiste de Clarac']"
G826T3H0,7,1,Musée Saint-Raymond,"['Musée Saint-Raymond, 26498' 'Musée Saint-Raymond']"
G826T3H0,8,1,NIL,['Terracotta oinochoe (pitcher)' nan]
G826T3H0,9,1,NIL,['Bronze oinochoe (pitcher)' nan]
EYSEG1DW,1,0,inochoe,['inochoe' 15.235899999999996 '-0799-01-01T00:00:00Z' nan]
EYSEG1DW,2,0,"Musée Saint-Raymoqd, 26399","['Musée Saint-Raymoqd, 26399' 5.6943 '-0310-01-01T00:00:00Z' 'Campania']"
EYSEG1DW,3,0,"Musée Sajnt-Raymond, 26031","['Musée Sajnt-Raymond, 26031' 8.1344 '-0560-01-01T00:00:00Z' 'Greece']"
EYSEG1DW,1,1,NIL,['inochoe' 15.235899999999996 '-0799-01-01T00:00:00Z' nan]
EYSEG1DW,2,1,NIL,"['Musée Saint-Raymoqd, 26399' 5.6943 '-0310-01-01T00:00:00Z' 'Campania']"
EYSEG1DW,3,1,NIL,"['Musée Sajnt-Raymond, 26031' 8.1344 '-0560-01-01T00:00:00Z' 'Greece']"
EYSEG1DW,1,2,-0799-01-01T00:00:00Z,['inochoe' 15.235899999999996 '-0799-01-01T00:00:00Z' nan]
EYSEG1DW,2,2,-0310-01-01T00:00:00Z,"['Musée Saint-Raymoqd, 26399' 5.6943 '-0310-01-01T00:00:00Z' 'Campania']"
EYSEG1DW,3,2,-0560-01-01T00:00:00Z,"['Musée Sajnt-Raymond, 26031' 8.1344 '-0560-01-01T00:00:00Z' 'Greece']"
EYSEG1DW,1,3,NIL,['inochoe' 15.235899999999996 '-0799-01-01T00:00:00Z' nan]
EYSEG1DW,2,3,Campania,"['Musée Saint-Raymoqd, 26399' 5.6943 '-0310-01-01T00:00:00Z' 'Campania']"
EYSEG1DW,3,3,Greece,"['Musée Sajnt-Raymond, 26031' 8.1344 '-0560-01-01T00:00:00Z' 'Greece']"
Z6QJXJF5,1,0,clay oinochoe with waterfowl and geomftric ornaments,"['clay oinochoe with waterfowl and geomftric ornaments'
 'showcase “The Cultural History of Anatolia I”']"
Z6QJXJF5,2,0,"usée Saint-Raymond, 74.22","['usée Saint-Raymond, 74.22' 'Saint-Raymond Museum reserves']"
Z6QJXJF5,3,0,"Musée aint-Raymond, 74.21","['Musée aint-Raymond, 74.21' 'Saint-Raymond Museum reserves']"
Z6QJXJF5,4,0,"usée Saint-Raymond, 26508","['usée Saint-Raymond, 26508' 'Saint-Raymond Museum reserves']"
Z6QJXJF5,5,0,"Musée Saint-aymond, 26507","['Musée Saint-aymond, 26507' 'Saint-Raymond Museum reserves']"
Z6QJXJF5,6,0,"Musëe Saint-Raymond, 26480","['Musëe Saint-Raymond, 26480' 'Saint-Raymond Museum reserves']"
Z6QJXJF5,7,0,"Musée Saint-Raymond, 56465","['Musée Saint-Raymond, 56465' 'Saint-Raymond Museum reserves']"
Z6QJXJF5,8,0,"Musée Saint-Raymond,!26399","['Musée Saint-Raymond,!26399' 'Saint-Raymond Museum reserves']"
