tab_id,row_id,col_id,label,context,entity
UZEGFZUW,8,1,John,"['Metallo', 'John']",http://www.wikidata.org/entity/Q4925477
UZEGFZUW,9,0,Jaime Sommers,"['Jaime Sommers', 'Jaime']",http://www.wikidata.org/entity/Q6123929
UZEGFZUW,9,1,Jaime,"['Jaime Sommers', 'Jaime']",http://www.wikidata.org/entity/Q2605834
MDLMJD0W,1,0,John Garrett,"['John Garrett', 'John']",http://www.wikidata.org/entity/Q60485305
MDLMJD0W,1,1,John,"['John Garrett', 'John']",http://www.wikidata.org/entity/Q4925477
MDLMJD0W,2,0,John Silver,"['John Silver', 'John']",http://www.wikidata.org/entity/Q27926028
MDLMJD0W,2,1,John,"['John Silver', 'John']",http://www.wikidata.org/entity/Q4925477
MDLMJD0W,3,0,Tremor,"['Tremor', 'Richard']",http://www.wikidata.org/entity/Q7838177
MDLMJD0W,3,1,Richard,"['Tremor', 'Richard']",http://www.wikidata.org/entity/Q1249148
MDLMJD0W,4,0,Henry Heywood,"['Henry Heywood', 'Henry']",http://www.wikidata.org/entity/Q49414389
MDLMJD0W,4,1,Henry,"['Henry Heywood', 'Henry']",http://www.wikidata.org/entity/Q1158477
MDLMJD0W,5,0,Bucky Barnes,"['Bucky Barnes', 'James']",http://www.wikidata.org/entity/Q23991694
MDLMJD0W,5,1,James,"['Bucky Barnes', 'James']",http://www.wikidata.org/entity/Q677191
MDLMJD0W,6,0,Samuel Rodrigues,"['Samuel Rodrigues', 'Samuel']",http://www.wikidata.org/entity/Q16567267
MDLMJD0W,6,1,Samuel,"['Samuel Rodrigues', 'Samuel']",http://www.wikidata.org/entity/Q629347
MDLMJD0W,7,0,Cyborg,"['Cyborg', 'Victor']",http://www.wikidata.org/entity/Q57394189
MDLMJD0W,7,1,Victor,"['Cyborg', 'Victor']",http://www.wikidata.org/entity/Q539581
MDLMJD0W,8,0,Adam Jensen,"['Adam Jensen', 'Adam']",http://www.wikidata.org/entity/Q27300001
MDLMJD0W,8,1,Adam,"['Adam Jensen', 'Adam']",http://www.wikidata.org/entity/Q347181
MDLMJD0W,9,0,Marcus Wright,"['Marcus Wright', 'Marcus']",http://www.wikidata.org/entity/Q22675639
MDLMJD0W,9,1,Marcus,"['Marcus Wright', 'Marcus']",http://www.wikidata.org/entity/Q4642
OIK1GY47,1,0,lita,"['lita', 'World of Battle Angel Alita', 'Alita: Battle Angel']",http://www.wikidata.org/entity/Q64876622
OIK1GY47,1,2,World of Battle Angel Alita,"['lita', 'World of Battle Angel Alita', 'Alita: Battle Angel']",http://www.wikidata.org/entity/Q4295431
OIK1GY47,1,3,Alita: Battle Angel,"['lita', 'World of Battle Angel Alita', 'Alita: Battle Angel']",http://www.wikidata.org/entity/Q24053265
OIK1GY47,2,0,Shiv.,"['Shiv.', 'Injustice Society', 'DC Universe', 'Stargirl']",http://www.wikidata.org/entity/Q95367222
OIK1GY47,2,1,Injustice Society,"['Shiv.', 'Injustice Society', 'DC Universe', 'Stargirl']",http://www.wikidata.org/entity/Q1648925
OIK1GY47,2,2,DC Universe,"['Shiv.', 'Injustice Society', 'DC Universe', 'Stargirl']",http://www.wikidata.org/entity/Q1152150
OIK1GY47,2,3,Stargirl,"['Shiv.', 'Injustice Society', 'DC Universe', 'Stargirl']",http://www.wikidata.org/entity/Q59809919
OIK1GY47,3,0,Frank{,"['Frank{', 'Straw Hat Pirates', 'One Piece universe', 'One Piece']",http://www.wikidata.org/entity/Q1190670
OIK1GY47,3,1,Straw Hat Pirates,"['Frank{', 'Straw Hat Pirates', 'One Piece universe', 'One Piece']",http://www.wikidata.org/entity/Q593778
OIK1GY47,3,2,One Piece universe,"['Frank{', 'Straw Hat Pirates', 'One Piece universe', 'One Piece']",http://www.wikidata.org/entity/Q16682047
OIK1GY47,3,3,One Piece,"['Frank{', 'Straw Hat Pirates', 'One Piece universe', 'One Piece']",http://www.wikidata.org/entity/Q28667972
OIK1GY47,4,0,ybgr,"['ybgr', 'Earth-616', 'Marvel Comics Presents']",http://www.wikidata.org/entity/Q3008124
OIK1GY47,4,2,Earth-616,"['ybgr', 'Earth-616', 'Marvel Comics Presents']",http://www.wikidata.org/entity/Q2246088
OIK1GY47,4,3,Marvel Comics Presents,"['ybgr', 'Earth-616', 'Marvel Comics Presents']",http://www.wikidata.org/entity/Q6778146
OIK1GY47,5,0,Bucy Barnes,"['Bucy Barnes', 'Marvel Cinematic Universe', 'Marvel Studios: Legends']",http://www.wikidata.org/entity/Q23991694
OIK1GY47,5,2,Marvel Cinematic Universe,"['Bucy Barnes', 'Marvel Cinematic Universe', 'Marvel Studios: Legends']",http://www.wikidata.org/entity/Q642878
OIK1GY47,5,3,Marvel Studios: Legends,"['Bucy Barnes', 'Marvel Cinematic Universe', 'Marvel Studios: Legends']",http://www.wikidata.org/entity/Q104193683
OIK1GY47,6,0,Robotmn,"['Robotmn', 'All-Star Squadron', 'DC Universe', 'Star-Spangled Comics']",http://www.wikidata.org/entity/Q929988
OIK1GY47,6,1,All-Star Squadron,"['Robotmn', 'All-Star Squadron', 'DC Universe', 'Star-Spangled Comics']",http://www.wikidata.org/entity/Q780667
OIK1GY47,6,2,DC Universe,"['Robotmn', 'All-Star Squadron', 'DC Universe', 'Star-Spangled Comics']",http://www.wikidata.org/entity/Q1152150
OIK1GY47,6,3,Star-Spangled Comics,"['Robotmn', 'All-Star Squadron', 'DC Universe', 'Star-Spangled Comics']",http://www.wikidata.org/entity/Q520930
OIK1GY47,7,0,Rbotman,"['Rbotman', 'Doom Patrol', 'DC Universe', 'Teen Titans']",http://www.wikidata.org/entity/Q3609511
OIK1GY47,7,1,Doom Patrol,"['Rbotman', 'Doom Patrol', 'DC Universe', 'Teen Titans']",http://www.wikidata.org/entity/Q664261
OIK1GY47,7,2,DC Universe,"['Rbotman', 'Doom Patrol', 'DC Universe', 'Teen Titans']",http://www.wikidata.org/entity/Q1152150
OIK1GY47,7,3,Teen Titans,"['Rbotman', 'Doom Patrol', 'DC Universe', 'Teen Titans']",http://www.wikidata.org/entity/Q638600
OIK1GY47,8,0,Gaigg,"['Gaigg', 'Borderlands universe', 'Borderlands: The Pre-Sequel']",http://www.wikidata.org/entity/Q63349135
OIK1GY47,8,2,Borderlands universe,"['Gaigg', 'Borderlands universe', 'Borderlands: The Pre-Sequel']",http://www.wikidata.org/entity/Q62708833
OIK1GY47,8,3,Borderlands: The Pre-Sequel,"['Gaigg', 'Borderlands universe', 'Borderlands: The Pre-Sequel']",http://www.wikidata.org/entity/Q16466659
OIK1GY47,9,0,Guardia.,"['Guardia.', 'Department H', 'Marvel Universe', 'Uncanny X-Men']",http://www.wikidata.org/entity/Q1410619
OIK1GY47,9,1,Department H,"['Guardia.', 'Department H', 'Marvel Universe', 'Uncanny X-Men']",http://www.wikidata.org/entity/Q5260103
OIK1GY47,9,2,Marvel Universe,"['Guardia.', 'Department H', 'Marvel Universe', 'Uncanny X-Men']",http://www.wikidata.org/entity/Q931597
OIK1GY47,9,3,Uncanny X-Men,"['Guardia.', 'Department H', 'Marvel Universe', 'Uncanny X-Men']",http://www.wikidata.org/entity/Q1399747
OIK1GY47,10,0,Dart Vader,"['Dart Vader', 'Sith', 'Star Wars universe', 'Obi-Wan Kenobi']",http://www.wikidata.org/entity/Q12206942
OIK1GY47,10,1,Sith,"['Dart Vader', 'Sith', 'Star Wars universe', 'Obi-Wan Kenobi']",http://www.wikidata.org/entity/Q51771
OIK1GY47,10,2,Star Wars universe,"['Dart Vader', 'Sith', 'Star Wars universe', 'Obi-Wan Kenobi']",http://www.wikidata.org/entity/Q19786052
OIK1GY47,10,3,Obi-Wan Kenobi,"['Dart Vader', 'Sith', 'Star Wars universe', 'Obi-Wan Kenobi']",http://www.wikidata.org/entity/Q104154217
OYFA7N5G,1,0,Rat Kin,"['Rat Kin', 'Teenage Mutant Ninja Turtles universe', 'Teenage Mutant Ninja Turtles']",http://www.wikidata.org/entity/Q582464
OYFA7N5G,1,2,Teenage Mutant Ninja Turtles universe,"['Rat Kin', 'Teenage Mutant Ninja Turtles universe', 'Teenage Mutant Ninja Turtles']",http://www.wikidata.org/entity/Q39998410
OYFA7N5G,1,3,Teenage Mutant Ninja Turtles,"['Rat Kin', 'Teenage Mutant Ninja Turtles universe', 'Teenage Mutant Ninja Turtles']",http://www.wikidata.org/entity/Q4350694
OYFA7N5G,2,0,Donald Pirce,"['Donald Pirce', 'Alkali-Transigen', 'Marvel Universe', 'Logan']",http://www.wikidata.org/entity/Q2741605
OYFA7N5G,2,1,Alkali-Transigen,"['Donald Pirce', 'Alkali-Transigen', 'Marvel Universe', 'Logan']",http://www.wikidata.org/entity/Q51871532
OYFA7N5G,2,2,Marvel Universe,"['Donald Pirce', 'Alkali-Transigen', 'Marvel Universe', 'Logan']",http://www.wikidata.org/entity/Q931597
OYFA7N5G,2,3,Logan,"['Donald Pirce', 'Alkali-Transigen', 'Marvel Universe', 'Logan']",http://www.wikidata.org/entity/Q24053263
OYFA7N5G,3,0,Mhtallo,"['Mhtallo', 'Injustice League', 'DC Universe', 'Legends of Tomorrow']",http://www.wikidata.org/entity/Q2003133
OYFA7N5G,3,1,Injustice League,"['Mhtallo', 'Injustice League', 'DC Universe', 'Legends of Tomorrow']",http://www.wikidata.org/entity/Q6318133
OYFA7N5G,3,2,DC Universe,"['Mhtallo', 'Injustice League', 'DC Universe', 'Legends of Tomorrow']",http://www.wikidata.org/entity/Q1152150
OYFA7N5G,3,3,Legends of Tomorrow,"['Mhtallo', 'Injustice League', 'DC Universe', 'Legends of Tomorrow']",http://www.wikidata.org/entity/Q19863968
OYFA7N5G,4,0,Ienji,"['Ienji', 'Overwatch universe', 'Overwatch']",http://www.wikidata.org/entity/Q60740335
OYFA7N5G,4,2,Overwatch universe,"['Ienji', 'Overwatch universe', 'Overwatch']",http://www.wikidata.org/entity/Q56529315
OYFA7N5G,4,3,Overwatch,"['Ienji', 'Overwatch universe', 'Overwatch']",http://www.wikidata.org/entity/Q73398918
OYFA7N5G,5,0,Bocken,"['Bocken', 'World Heroes universe', 'World Heroes Perfect']",http://www.wikidata.org/entity/Q114271336
OYFA7N5G,5,2,World Heroes universe,"['Bocken', 'World Heroes universe', 'World Heroes Perfect']",http://www.wikidata.org/entity/Q114297724
OYFA7N5G,5,3,World Heroes Perfect,"['Bocken', 'World Heroes universe', 'World Heroes Perfect']",http://www.wikidata.org/entity/Q8035819
OYFA7N5G,6,0,Tyr,"['Tyr', 'Legion of Super-Villains', 'DC Universe', 'Superboy']",http://www.wikidata.org/entity/Q3544285
OYFA7N5G,6,1,Legion of Super-Villains,"['Tyr', 'Legion of Super-Villains', 'DC Universe', 'Superboy']",http://www.wikidata.org/entity/Q3829918
OYFA7N5G,6,2,DC Universe,"['Tyr', 'Legion of Super-Villains', 'DC Universe', 'Superboy']",http://www.wikidata.org/entity/Q1152150
OYFA7N5G,6,3,Superboy,"['Tyr', 'Legion of Super-Villains', 'DC Universe', 'Superboy']",http://www.wikidata.org/entity/Q3977687
OYFA7N5G,7,0,Raideq.,"['Raideq.', 'The Patriots', 'Metal Gear universe', 'Metal Gear']",http://www.wikidata.org/entity/Q2007514
OYFA7N5G,7,1,The Patriots,"['Raideq.', 'The Patriots', 'Metal Gear universe', 'Metal Gear']",http://www.wikidata.org/entity/Q4384615
OYFA7N5G,7,2,Metal Gear universe,"['Raideq.', 'The Patriots', 'Metal Gear universe', 'Metal Gear']",http://www.wikidata.org/entity/Q65923061
OYFA7N5G,7,3,Metal Gear,"['Raideq.', 'The Patriots', 'Metal Gear universe', 'Metal Gear']",http://www.wikidata.org/entity/Q216655
OYFA7N5G,8,0,Xelocity,"['Xelocity', 'Cyberforce', 'Image Universe', 'Image United']",http://www.wikidata.org/entity/Q7919278
OYFA7N5G,8,1,Cyberforce,"['Xelocity', 'Cyberforce', 'Image Universe', 'Image United']",http://www.wikidata.org/entity/Q92408
OYFA7N5G,8,2,Image Universe,"['Xelocity', 'Cyberforce', 'Image Universe', 'Image United']",http://www.wikidata.org/entity/Q6002180
OYFA7N5G,8,3,Image United,"['Xelocity', 'Cyberforce', 'Image Universe', 'Image United']",http://www.wikidata.org/entity/Q16386255
OYFA7N5G,9,0,Cbble,"['Cbble', 'Clan Chosen', 'Earth-616', 'X-Factor']",http://www.wikidata.org/entity/Q2267017
OYFA7N5G,9,1,Clan Chosen,"['Cbble', 'Clan Chosen', 'Earth-616', 'X-Factor']",http://www.wikidata.org/entity/Q5125501
OYFA7N5G,9,2,Earth-616,"['Cbble', 'Clan Chosen', 'Earth-616', 'X-Factor']",http://www.wikidata.org/entity/Q2246088
OYFA7N5G,9,3,X-Factor,"['Cbble', 'Clan Chosen', 'Earth-616', 'X-Factor']",http://www.wikidata.org/entity/Q111550483
OYFA7N5G,10,0,Lnch,"['Lnch', 'Gang of Four', 'Teenage Mutant Ninja Turtles universe']",http://www.wikidata.org/entity/Q99937723
OYFA7N5G,10,1,Gang of Four,"['Lnch', 'Gang of Four', 'Teenage Mutant Ninja Turtles universe']",http://www.wikidata.org/entity/Q99937718
OYFA7N5G,10,2,Teenage Mutant Ninja Turtles universe,"['Lnch', 'Gang of Four', 'Teenage Mutant Ninja Turtles universe']",http://www.wikidata.org/entity/Q39998410
X1KVGKMI,1,0,Gseen Man,"['Gseen Man', 'Green Lantern Corps', 'DC Universe', 'Green Lantern']",http://www.wikidata.org/entity/Q3776323
X1KVGKMI,1,1,Green Lantern Corps,"['Gseen Man', 'Green Lantern Corps', 'DC Universe', 'Green Lantern']",http://www.wikidata.org/entity/Q2422891
X1KVGKMI,1,2,DC Universe,"['Gseen Man', 'Green Lantern Corps', 'DC Universe', 'Green Lantern']",http://www.wikidata.org/entity/Q1152150
X1KVGKMI,1,3,Green Lantern,"['Gseen Man', 'Green Lantern Corps', 'DC Universe', 'Green Lantern']",http://www.wikidata.org/entity/Q3696459
X1KVGKMI,2,0,r-E,"['r-E', 'Black Lantern Corps', 'DC Universe', 'Supergirl, season 1']",http://www.wikidata.org/entity/Q9291384
X1KVGKMI,2,1,Black Lantern Corps,"['r-E', 'Black Lantern Corps', 'DC Universe', 'Supergirl, season 1']",http://www.wikidata.org/entity/Q1648096
X1KVGKMI,2,2,DC Universe,"['r-E', 'Black Lantern Corps', 'DC Universe', 'Supergirl, season 1']",http://www.wikidata.org/entity/Q1152150
X1KVGKMI,2,3,"Supergirl, season 1","['r-E', 'Black Lantern Corps', 'DC Universe', 'Supergirl, season 1']",http://www.wikidata.org/entity/Q24062866
X1KVGKMI,3,0,yborg,"['yborg', 'Justice League', 'DC Extended Universe', ""Zack Snyder's Justice League""]",http://www.wikidata.org/entity/Q57394189
X1KVGKMI,3,1,Justice League,"['yborg', 'Justice League', 'DC Extended Universe', ""Zack Snyder's Justice League""]",http://www.wikidata.org/entity/Q735744
X1KVGKMI,3,2,DC Extended Universe,"['yborg', 'Justice League', 'DC Extended Universe', ""Zack Snyder's Justice League""]",http://www.wikidata.org/entity/Q18281265
X1KVGKMI,3,3,Zack Snyder's Justice League,"['yborg', 'Justice League', 'DC Extended Universe', ""Zack Snyder's Justice League""]",http://www.wikidata.org/entity/Q94998134
X1KVGKMI,4,0,Cybrg,"['Cybrg', 'Justice League', 'DC Universe', 'Lego DC Comics Super Heroes: The Flash']",http://www.wikidata.org/entity/Q2466726
X1KVGKMI,4,1,Justice League,"['Cybrg', 'Justice League', 'DC Universe', 'Lego DC Comics Super Heroes: The Flash']",http://www.wikidata.org/entity/Q735744
X1KVGKMI,4,2,DC Universe,"['Cybrg', 'Justice League', 'DC Universe', 'Lego DC Comics Super Heroes: The Flash']",http://www.wikidata.org/entity/Q1152150
X1KVGKMI,4,3,Lego DC Comics Super Heroes: The Flash,"['Cybrg', 'Justice League', 'DC Universe', 'Lego DC Comics Super Heroes: The Flash']",http://www.wikidata.org/entity/Q47004707
X1KVGKMI,5,0,Vhe Major,"['Vhe Major', 'Millennium', 'Hellsing Ultimate']",http://www.wikidata.org/entity/Q18286233
X1KVGKMI,5,1,Millennium,"['Vhe Major', 'Millennium', 'Hellsing Ultimate']",http://www.wikidata.org/entity/Q955801
X1KVGKMI,5,3,Hellsing Ultimate,"['Vhe Major', 'Millennium', 'Hellsing Ultimate']",http://www.wikidata.org/entity/Q2750339
X1KVGKMI,6,0,enry Heywood,"['enry Heywood', 'Shadow Fighters', 'DC Universe', 'Crisis on Infinite Earths']",http://www.wikidata.org/entity/Q49414389
X1KVGKMI,6,1,Shadow Fighters,"['enry Heywood', 'Shadow Fighters', 'DC Universe', 'Crisis on Infinite Earths']",http://www.wikidata.org/entity/Q3958947
X1KVGKMI,6,2,DC Universe,"['enry Heywood', 'Shadow Fighters', 'DC Universe', 'Crisis on Infinite Earths']",http://www.wikidata.org/entity/Q1152150
X1KVGKMI,6,3,Crisis on Infinite Earths,"['enry Heywood', 'Shadow Fighters', 'DC Universe', 'Crisis on Infinite Earths']",http://www.wikidata.org/entity/Q522623
X1KVGKMI,7,0,Inpector Gadget,"['Inpector Gadget', 'Inspector Gadget universe', 'Inspector Gadget']",http://www.wikidata.org/entity/Q63862225
X1KVGKMI,7,2,Inspector Gadget universe,"['Inpector Gadget', 'Inspector Gadget universe', 'Inspector Gadget']",http://www.wikidata.org/entity/Q63871289
X1KVGKMI,7,3,Inspector Gadget,"['Inpector Gadget', 'Inspector Gadget universe', 'Inspector Gadget']",http://www.wikidata.org/entity/Q1535654
X1KVGKMI,8,0,Micjael Peterson,"['Micjael Peterson', 'Marvel Cinematic Universe', 'Agents of S.H.I.E.L.D.']",http://www.wikidata.org/entity/Q60485320
X1KVGKMI,8,2,Marvel Cinematic Universe,"['Micjael Peterson', 'Marvel Cinematic Universe', 'Agents of S.H.I.E.L.D.']",http://www.wikidata.org/entity/Q642878
X1KVGKMI,8,3,Agents of S.H.I.E.L.D.,"['Micjael Peterson', 'Marvel Cinematic Universe', 'Agents of S.H.I.E.L.D.']",http://www.wikidata.org/entity/Q537911
X1KVGKMI,9,0,Darth Mcl.,"['Darth Mcl.', 'Crimson Dawn', 'Star Wars universe', 'Star Wars: Episode I – The Phantom Menace']",http://www.wikidata.org/entity/Q51766
X1KVGKMI,9,1,Crimson Dawn,"['Darth Mcl.', 'Crimson Dawn', 'Star Wars universe', 'Star Wars: Episode I – The Phantom Menace']",http://www.wikidata.org/entity/Q55266413
X1KVGKMI,9,2,Star Wars universe,"['Darth Mcl.', 'Crimson Dawn', 'Star Wars universe', 'Star Wars: Episode I – The Phantom Menace']",http://www.wikidata.org/entity/Q19786052
X1KVGKMI,9,3,Star Wars: Episode I – The Phantom Menace,"['Darth Mcl.', 'Crimson Dawn', 'Star Wars universe', 'Star Wars: Episode I – The Phantom Menace']",http://www.wikidata.org/entity/Q165713
MNBDFOK9,1,0,Stalker,['Stalker'],http://www.wikidata.org/entity/Q25563602
MNBDFOK9,2,0,Kuro,['Kuro'],http://www.wikidata.org/entity/Q11299677
MNBDFOK9,3,0,Franky,"['Franky', 'Eiichiro Oda']",http://www.wikidata.org/entity/Q1190670
MNBDFOK9,3,1,Eiichiro Oda,"['Franky', 'Eiichiro Oda']",http://www.wikidata.org/entity/Q2010
MNBDFOK9,4,0,Ace,['Ace'],http://www.wikidata.org/entity/Q6135518
MNBDFOK9,5,0,John Garrett,['John Garrett'],http://www.wikidata.org/entity/Q60485305
MNBDFOK9,6,0,Reese,"['Reese', 'Chris Claremont']",http://www.wikidata.org/entity/Q112066663
MNBDFOK9,6,1,Chris Claremont,"['Reese', 'Chris Claremont']",http://www.wikidata.org/entity/Q631369
MNBDFOK9,7,0,Inspector Gadget,['Inspector Gadget'],http://www.wikidata.org/entity/Q63862225
MNBDFOK9,8,0,Bucky Barnes,['Bucky Barnes'],http://www.wikidata.org/entity/Q23991694
0JGLUKC7,1,0,Green Man,['Green Man'],http://www.wikidata.org/entity/Q3776323
0JGLUKC7,2,0,Nanny,"['Nanny', 'Walt Simonson']",http://www.wikidata.org/entity/Q111550382
0JGLUKC7,2,1,Walt Simonson,"['Nanny', 'Walt Simonson']",http://www.wikidata.org/entity/Q675791
0JGLUKC7,3,0,Cyborg,"['Cyborg', 'Marv Wolfman']",http://www.wikidata.org/entity/Q2466726
0JGLUKC7,3,1,Marv Wolfman,"['Cyborg', 'Marv Wolfman']",http://www.wikidata.org/entity/Q1333734
0JGLUKC7,4,0,Cyborg,"['Cyborg', 'Chris Terrio']",http://www.wikidata.org/entity/Q57394189
0JGLUKC7,4,1,Chris Terrio,"['Cyborg', 'Chris Terrio']",http://www.wikidata.org/entity/Q3208159
AMHYZTM9,1,0,County Waterford,"['County Waterford', 113795]",http://www.wikidata.org/entity/Q184594
AMHYZTM9,2,0,Meath,"['Meath', 194942]",http://www.wikidata.org/entity/Q183544
AMHYZTM9,3,0,County Clare,"['County Clare', 117096]",http://www.wikidata.org/entity/Q181862
AMHYZTM9,4,0,County Louth,"['County Louth', 128375]",http://www.wikidata.org/entity/Q183539
AMHYZTM9,5,0,County Wexford,"['County Wexford', 145273]",http://www.wikidata.org/entity/Q184599
HNEFY0WJ,1,0,Bang Khun Thian,"['Bang Khun Thian', 36209]",http://www.wikidata.org/entity/Q13026164
HNEFY0WJ,2,0,Thung Khru,"['Thung Khru', 66234]",http://www.wikidata.org/entity/Q15379962
HNEFY0WJ,3,0,Wat Sam Phraya,"['Wat Sam Phraya', 2818]",http://www.wikidata.org/entity/Q15733320
HNEFY0WJ,4,0,Somdet Chao Phraya,"['Somdet Chao Phraya', 14114]",http://www.wikidata.org/entity/Q15735896
HNEFY0WJ,5,0,Khlong Tan,"['Khlong Tan', 11320]",http://www.wikidata.org/entity/Q15735654
HNEFY0WJ,6,0,Bang Kho Laem,"['Bang Kho Laem', 24599]",http://www.wikidata.org/entity/Q15735842
HNEFY0WJ,7,0,Bang Phlat,"['Bang Phlat', 24681]",http://www.wikidata.org/entity/Q13026162
HNEFY0WJ,8,0,Khlong San,"['Khlong San', 15614]",http://www.wikidata.org/entity/Q15735895
HNEFY0WJ,9,0,Lat Krabang,"['Lat Krabang', 29717]",http://www.wikidata.org/entity/Q15735921
B72Q14SI,1,0,Stall Raitenhaslach 7 in Burghausen,"['Stall Raitenhaslach 7 in Burghausen', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98741418
B72Q14SI,1,1,architectural heritage monument in Bavaria,"['Stall Raitenhaslach 7 in Burghausen', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
B72Q14SI,2,0,Stall Maisenberg 31 in Engelsberg,"['Stall Maisenberg 31 in Engelsberg', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98750814
B72Q14SI,2,1,architectural heritage monument in Bavaria,"['Stall Maisenberg 31 in Engelsberg', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
B72Q14SI,3,0,Stall Maisenberg 31 in Engelsberg,"['Stall Maisenberg 31 in Engelsberg', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98750817
B72Q14SI,3,1,architectural heritage monument in Bavaria,"['Stall Maisenberg 31 in Engelsberg', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
B72Q14SI,4,0,Stall St.-Leonhard-Straße 24 in Rothenburg ob der Tauber,"['Stall St.-Leonhard-Straße 24 in Rothenburg ob der Tauber', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98632441
B72Q14SI,4,1,architectural heritage monument in Bavaria,"['Stall St.-Leonhard-Straße 24 in Rothenburg ob der Tauber', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
B72Q14SI,5,0,Stall Hauptstraße 20 in Reuth bei Erbendorf,"['Stall Hauptstraße 20 in Reuth bei Erbendorf', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98682916
B72Q14SI,5,1,architectural heritage monument in Bavaria,"['Stall Hauptstraße 20 in Reuth bei Erbendorf', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
UN5G44P4,1,0,sheep pen,"['sheep pen', 'architectural heritage monument']",http://www.wikidata.org/entity/Q27732613
UN5G44P4,1,1,architectural heritage monument,"['sheep pen', 'architectural heritage monument']",http://www.wikidata.org/entity/Q811165
UN5G44P4,2,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98496900
UN5G44P4,2,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
UN5G44P4,3,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98621560
UN5G44P4,3,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
UN5G44P4,4,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98622449
UN5G44P4,4,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
UN5G44P4,5,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98627008
UN5G44P4,5,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
UN5G44P4,6,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98628497
UN5G44P4,6,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
UN5G44P4,7,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q41324681
UN5G44P4,7,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
UN5G44P4,8,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98696222
UN5G44P4,8,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
UN5G44P4,9,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98696312
UN5G44P4,9,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
UN5G44P4,10,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98632714
UN5G44P4,10,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
1P13VPP7,1,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98141802
1P13VPP7,1,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
1P13VPP7,2,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98141854
1P13VPP7,2,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
1P13VPP7,3,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98141881
1P13VPP7,3,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
1P13VPP7,4,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98141895
1P13VPP7,4,1,architectural heritage monument in Bavaria,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q17297633
1P13VPP7,5,0,Stall,"['Stall', 'architectural heritage monument in Bavaria']",http://www.wikidata.org/entity/Q98141910
