tab_id,row_id,col_id,entity
16WN39MK,1,1,http://www.wikidata.org/entity/Q59147
16WN39MK,2,0,http://www.wikidata.org/entity/Q4664537
16WN39MK,2,1,http://www.wikidata.org/entity/Q59147
16WN39MK,3,0,http://www.wikidata.org/entity/Q56421321
16WN39MK,3,1,http://www.wikidata.org/entity/Q59147
16WN39MK,4,0,http://www.wikidata.org/entity/Q56174054
16WN39MK,4,1,http://www.wikidata.org/entity/Q59144
DOQV03WN,1,0,http://www.wikidata.org/entity/Q56421454
DOQV03WN,1,1,http://www.wikidata.org/entity/Q59144
DOQV03WN,2,0,http://www.wikidata.org/entity/Q56421387
DOQV03WN,2,1,http://www.wikidata.org/entity/Q59147
DOQV03WN,3,0,http://www.wikidata.org/entity/Q7499165
DOQV03WN,3,1,http://www.wikidata.org/entity/Q23672
DOQV03WN,4,0,http://www.wikidata.org/entity/Q56421387
DOQV03WN,4,1,http://www.wikidata.org/entity/Q59147
DOQV03WN,5,0,http://www.wikidata.org/entity/Q56115902
DOQV03WN,5,1,http://www.wikidata.org/entity/Q59147
DOQV03WN,6,0,http://www.wikidata.org/entity/Q56115902
DOQV03WN,6,1,http://www.wikidata.org/entity/Q59147
DOQV03WN,7,0,http://www.wikidata.org/entity/Q56191621
DOQV03WN,7,1,http://www.wikidata.org/entity/Q59147
DOQV03WN,8,0,http://www.wikidata.org/entity/Q56421387
DOQV03WN,8,1,http://www.wikidata.org/entity/Q59147
DOQV03WN,9,0,http://www.wikidata.org/entity/Q56421387
DOQV03WN,9,1,http://www.wikidata.org/entity/Q59147
4ZSVT7WB,1,0,http://www.wikidata.org/entity/Q56115902
4ZSVT7WB,1,1,http://www.wikidata.org/entity/Q7192363
4ZSVT7WB,2,0,http://www.wikidata.org/entity/Q57191621
4ZSVT7WB,2,1,http://www.wikidata.org/entity/Q198987
O7EV0JL2,1,0,http://www.wikidata.org/entity/Q56421454
O7EV0JL2,1,1,http://www.wikidata.org/entity/Q6436361
O7EV0JL2,2,0,http://www.wikidata.org/entity/Q56421454
O7EV0JL2,2,1,http://www.wikidata.org/entity/Q7240137
O7EV0JL2,3,0,http://www.wikidata.org/entity/Q56115902
O7EV0JL2,3,1,http://www.wikidata.org/entity/Q56878202
O7EV0JL2,4,0,http://www.wikidata.org/entity/Q56423628
O7EV0JL2,4,1,http://www.wikidata.org/entity/Q47098762
PHLND4CO,1,0,http://www.wikidata.org/entity/Q56115902
PHLND4CO,1,1,http://www.wikidata.org/entity/Q56821271
PHLND4CO,2,0,http://www.wikidata.org/entity/Q7499165
PHLND4CO,2,1,http://www.wikidata.org/entity/Q6232363
D58GW2X4,1,0,http://www.wikidata.org/entity/Q1789165
D58GW2X4,2,0,http://www.wikidata.org/entity/Q2407167
D58GW2X4,3,0,http://www.wikidata.org/entity/Q1349870
D58GW2X4,4,0,http://www.wikidata.org/entity/Q2407167
D58GW2X4,5,0,http://www.wikidata.org/entity/Q1347167
8SF4PGAN,1,0,http://www.wikidata.org/entity/Q1349870
8SF4PGAN,2,0,http://www.wikidata.org/entity/Q174716
AXRCO4PA,1,0,http://www.wikidata.org/entity/Q27171632
AXRCO4PA,2,0,http://www.wikidata.org/entity/Q1789165
AXRCO4PA,3,0,http://www.wikidata.org/entity/Q66898762
AXRCO4PA,4,0,http://www.wikidata.org/entity/Q1347167
AXRCO4PA,5,0,http://www.wikidata.org/entity/Q1349870
AXRCO4PA,6,0,http://www.wikidata.org/entity/Q1987167
AXRCO4PA,7,0,http://www.wikidata.org/entity/Q1349870
AXRCO4PA,8,0,http://www.wikidata.org/entity/Q2407167
UXYOTA4P,1,0,http://www.wikidata.org/entity/Q1564513
UXYOTA4P,2,0,http://www.wikidata.org/entity/Q683536
UXYOTA4P,3,0,http://www.wikidata.org/entity/Q115782636
UXYOTA4P,4,0,http://www.wikidata.org/entity/Q1614537
UXYOTA4P,5,0,http://www.wikidata.org/entity/Q1147219
UXYOTA4P,6,0,http://www.wikidata.org/entity/Q1564513
UXYOTA4P,7,0,http://www.wikidata.org/entity/Q3286235
UXYOTA4P,8,0,http://www.wikidata.org/entity/Q103636240
904Y3ZUQ,1,0,http://www.wikidata.org/entity/Q103453987
904Y3ZUQ,2,0,http://www.wikidata.org/entity/Q24001332
CAQ97NU8,1,0,http://www.wikidata.org/entity/Q78974682
CAQ97NU8,2,0,http://www.wikidata.org/entity/Q115370849
CAQ97NU8,3,0,http://www.wikidata.org/entity/Q78758216
CAQ97NU8,4,0,http://www.wikidata.org/entity/Q67173109
CAQ97NU8,5,0,http://www.wikidata.org/entity/Q100684918
CAQ97NU8,6,0,http://www.wikidata.org/entity/Q79556031
U0N59CWM,1,0,http://www.wikidata.org/entity/Q78769579
U0N59CWM,2,0,http://www.wikidata.org/entity/Q74582782
U0N59CWM,3,0,http://www.wikidata.org/entity/Q66591047
U0N59CWM,4,0,http://www.wikidata.org/entity/Q81310655
U0N59CWM,5,0,http://www.wikidata.org/entity/Q115602115
U0N59CWM,6,0,http://www.wikidata.org/entity/Q110368695
U0N59CWM,7,0,http://www.wikidata.org/entity/Q63398128
U0N59CWM,8,0,http://www.wikidata.org/entity/Q56005435
9ETOKU95,1,0,http://www.wikidata.org/entity/Q2400137
9ETOKU95,2,0,http://www.wikidata.org/entity/Q235328
9ETOKU95,3,0,http://www.wikidata.org/entity/Q453987
9ETOKU95,4,0,http://www.wikidata.org/entity/Q1577409
9ETOKU95,5,0,http://www.wikidata.org/entity/Q1595164
9ETOKU95,6,0,http://www.wikidata.org/entity/Q3129870
9ETOKU95,7,0,http://www.wikidata.org/entity/Q1577409
G826T3H0,1,0,http://www.wikidata.org/entity/Q121286831
G826T3H0,2,0,http://www.wikidata.org/entity/Q55656008
G826T3H0,2,1,http://www.wikidata.org/entity/Q1738824
G826T3H0,3,0,http://www.wikidata.org/entity/Q65049087
G826T3H0,3,1,http://www.wikidata.org/entity/Q193557
G826T3H0,4,0,http://www.wikidata.org/entity/Q111285345
G826T3H0,5,0,http://www.wikidata.org/entity/Q116288708
G826T3H0,6,0,http://www.wikidata.org/entity/Q55656069
G826T3H0,6,1,http://www.wikidata.org/entity/Q1738824
G826T3H0,7,0,http://www.wikidata.org/entity/Q55656008
G826T3H0,7,1,http://www.wikidata.org/entity/Q1465616
G826T3H0,8,0,http://www.wikidata.org/entity/Q60773125
G826T3H0,9,0,http://www.wikidata.org/entity/Q105879746
EYSEG1DW,1,0,http://www.wikidata.org/entity/Q86184487
EYSEG1DW,2,0,http://www.wikidata.org/entity/Q55656008
EYSEG1DW,2,3,http://www.wikidata.org/entity/Q12300
EYSEG1DW,3,0,http://www.wikidata.org/entity/Q55656008
EYSEG1DW,3,3,http://www.wikidata.org/entity/Q41
Z6QJXJF5,1,0,http://www.wikidata.org/entity/Q111268925
Z6QJXJF5,1,1,http://www.wikidata.org/entity/Q113547010
Z6QJXJF5,2,0,http://www.wikidata.org/entity/Q111284010
Z6QJXJF5,2,1,http://www.wikidata.org/entity/Q28038428
Z6QJXJF5,3,0,http://www.wikidata.org/entity/Q106717010
Z6QJXJF5,3,1,http://www.wikidata.org/entity/Q28038428
Z6QJXJF5,4,0,http://www.wikidata.org/entity/Q55656069
Z6QJXJF5,4,1,http://www.wikidata.org/entity/Q28038428
Z6QJXJF5,5,0,http://www.wikidata.org/entity/Q55656069
Z6QJXJF5,5,1,http://www.wikidata.org/entity/Q28038428
Z6QJXJF5,6,0,http://www.wikidata.org/entity/Q55656015
Z6QJXJF5,6,1,http://www.wikidata.org/entity/Q28038428
Z6QJXJF5,7,0,http://www.wikidata.org/entity/Q55656008
Z6QJXJF5,7,1,http://www.wikidata.org/entity/Q28038428
Z6QJXJF5,8,0,http://www.wikidata.org/entity/Q55656008
Z6QJXJF5,8,1,http://www.wikidata.org/entity/Q28038428
0JLTIHOL,1,0,http://www.wikidata.org/entity/Q62282199
0JLTIHOL,1,1,http://www.wikidata.org/entity/Q160236
0JLTIHOL,2,0,http://www.wikidata.org/entity/Q111285345
0JLTIHOL,2,1,http://www.wikidata.org/entity/Q157206
8I2R4Y25,1,0,http://www.wikidata.org/entity/Q55656008
8I2R4Y25,1,1,http://www.wikidata.org/entity/Q33946
8I2R4Y25,1,2,http://www.wikidata.org/entity/Q6074
8I2R4Y25,2,0,http://www.wikidata.org/entity/Q55656016
8I2R4Y25,2,1,http://www.wikidata.org/entity/Q78295600
8I2R4Y25,2,2,http://www.wikidata.org/entity/Q6074
8I2R4Y25,3,0,http://www.wikidata.org/entity/Q106821328
8I2R4Y25,3,2,http://www.wikidata.org/entity/Q34095
8I2R4Y25,4,0,http://www.wikidata.org/entity/Q104668469
8I2R4Y25,4,2,http://www.wikidata.org/entity/Q41733
8I2R4Y25,5,0,http://www.wikidata.org/entity/Q111284010
8I2R4Y25,5,2,http://www.wikidata.org/entity/Q34095
8I2R4Y25,6,0,http://www.wikidata.org/entity/Q55656015
8I2R4Y25,6,1,http://www.wikidata.org/entity/Q172772
8I2R4Y25,6,2,http://www.wikidata.org/entity/Q6074
8I2R4Y25,7,0,http://www.wikidata.org/entity/Q55656008
8I2R4Y25,7,1,http://www.wikidata.org/entity/Q192168
8I2R4Y25,7,2,http://www.wikidata.org/entity/Q6074
SPIZOSW1,1,0,http://www.wikidata.org/entity/Q55656008
SPIZOSW1,1,1,http://www.wikidata.org/entity/Q1063988
SPIZOSW1,1,2,http://www.wikidata.org/entity/Q6074
SPIZOSW1,2,0,http://www.wikidata.org/entity/Q65049087
SPIZOSW1,2,2,http://www.wikidata.org/entity/Q41733
IN3NQZ9O,1,0,http://www.wikidata.org/entity/Q20060672
IN3NQZ9O,2,0,http://www.wikidata.org/entity/Q46198063
IN3NQZ9O,3,0,http://www.wikidata.org/entity/Q23799538
IN3NQZ9O,4,0,http://www.wikidata.org/entity/Q23799538
IN3NQZ9O,5,0,http://www.wikidata.org/entity/Q46198028
IN3NQZ9O,6,0,NIL
IN3NQZ9O,7,0,http://www.wikidata.org/entity/Q7566197
IN3NQZ9O,8,0,http://www.wikidata.org/entity/Q930149
IQD4QG2M,1,0,http://www.wikidata.org/entity/Q157740
IQD4QG2M,2,0,http://www.wikidata.org/entity/Q125916
IQD4QG2M,3,0,http://www.wikidata.org/entity/Q240013
IQD4QG2M,4,0,http://www.wikidata.org/entity/Q916979
IQD4QG2M,5,0,http://www.wikidata.org/entity/Q240013
IQD4QG2M,6,0,http://www.wikidata.org/entity/Q201987
28LTVSGN,1,0,http://www.wikidata.org/entity/Q216636
28LTVSGN,2,0,http://www.wikidata.org/entity/Q240013
BAJ5LMX3,1,0,http://www.wikidata.org/entity/Q453987
BAJ5LMX3,2,0,http://www.wikidata.org/entity/Q670159
BAJ5LMX3,3,0,http://www.wikidata.org/entity/Q240013
BAJ5LMX3,4,0,http://www.wikidata.org/entity/Q227240
BAJ5LMX3,5,0,http://www.wikidata.org/entity/Q1194537
BAJ5LMX3,6,0,http://www.wikidata.org/entity/Q716453
BAJ5LMX3,7,0,http://www.wikidata.org/entity/Q240013
BAJ5LMX3,8,0,http://www.wikidata.org/entity/Q716453
BAJ5LMX3,9,0,http://www.wikidata.org/entity/Q716453
BAJ5LMX3,10,0,http://www.wikidata.org/entity/Q212240
4ZVYC7IO,1,0,http://www.wikidata.org/entity/Q11196490
4ZVYC7IO,1,1,http://www.wikidata.org/entity/Q489916
4ZVYC7IO,2,0,http://www.wikidata.org/entity/Q11151616
4ZVYC7IO,2,1,http://www.wikidata.org/entity/Q498159
4ZVYC7IO,3,0,http://www.wikidata.org/entity/Q11196490
4ZVYC7IO,3,1,http://www.wikidata.org/entity/Q48962
4ZVYC7IO,4,0,http://www.wikidata.org/entity/Q11161128
4ZVYC7IO,4,1,http://www.wikidata.org/entity/Q60532828
4ZVYC7IO,5,0,http://www.wikidata.org/entity/Q11196490
4ZVYC7IO,5,1,http://www.wikidata.org/entity/Q12591621
OL0GBCAH,1,0,http://www.wikidata.org/entity/Q21663672
OL0GBCAH,1,1,http://www.wikidata.org/entity/Q240716
OL0GBCAH,2,0,http://www.wikidata.org/entity/Q2709796
OL0GBCAH,2,1,http://www.wikidata.org/entity/Q1921
OL0GBCAH,3,0,http://www.wikidata.org/entity/Q1595164
OL0GBCAH,3,1,http://www.wikidata.org/entity/Q50200
OL0GBCAH,4,0,http://www.wikidata.org/entity/Q6644537
OL0GBCAH,4,1,http://www.wikidata.org/entity/Q2137
OL0GBCAH,5,0,http://www.wikidata.org/entity/Q11191621
OL0GBCAH,6,0,http://www.wikidata.org/entity/Q11151616
OL0GBCAH,6,1,http://www.wikidata.org/entity/Q60545387
OL0GBCAH,7,0,http://www.wikidata.org/entity/Q1707409
OL0GBCAH,7,1,http://www.wikidata.org/entity/Q56164
9BNGDWFI,1,0,http://www.wikidata.org/entity/Q11578224
9BNGDWFI,2,0,http://www.wikidata.org/entity/Q46632
9BNGDWFI,2,1,http://www.wikidata.org/entity/Q51128
9BNGDWFI,3,0,http://www.wikidata.org/entity/Q11197964
9BNGDWFI,3,1,http://www.wikidata.org/entity/Q48232
9BNGDWFI,4,0,http://www.wikidata.org/entity/Q11161128
9BNGDWFI,5,0,http://www.wikidata.org/entity/Q17372153
9BNGDWFI,5,1,http://www.wikidata.org/entity/Q504821
9BNGDWFI,6,0,http://www.wikidata.org/entity/Q11182199
9BNGDWFI,6,1,http://www.wikidata.org/entity/Q502013
9BNGDWFI,7,0,http://www.wikidata.org/entity/Q11191621
9BNGDWFI,7,1,http://www.wikidata.org/entity/Q490987
9BNGDWFI,8,0,http://www.wikidata.org/entity/Q11197964
9BNGDWFI,8,1,http://www.wikidata.org/entity/Q487979
9BNGDWFI,9,0,http://www.wikidata.org/entity/Q1259165
9BNGDWFI,9,1,http://www.wikidata.org/entity/Q1921
9BNGDWFI,10,0,http://www.wikidata.org/entity/Q11196490
9BNGDWFI,10,1,http://www.wikidata.org/entity/Q489916
MRQQ6DAY,1,0,http://www.wikidata.org/entity/Q10660228
MRQQ6DAY,2,0,http://www.wikidata.org/entity/Q20978224
MRQQ6DAY,2,1,http://www.wikidata.org/entity/Q227240
MRQQ6DAY,3,0,http://www.wikidata.org/entity/Q11151616
MRQQ6DAY,3,1,http://www.wikidata.org/entity/Q48932
MRQQ6DAY,4,0,http://www.wikidata.org/entity/Q11197954
MRQQ6DAY,4,1,http://www.wikidata.org/entity/Q498159
MRQQ6DAY,5,0,http://www.wikidata.org/entity/Q1194537
MRQQ6DAY,5,1,http://www.wikidata.org/entity/Q2137
MRQQ6DAY,6,0,http://www.wikidata.org/entity/Q1595164
MRQQ6DAY,6,1,http://www.wikidata.org/entity/Q498159
22RW4XSQ,1,0,http://www.wikidata.org/entity/Q11198762
22RW4XSQ,1,1,http://www.wikidata.org/entity/Q20
22RW4XSQ,2,0,http://www.wikidata.org/entity/Q15951616
22RW4XSQ,3,0,http://www.wikidata.org/entity/Q11198762
22RW4XSQ,3,1,http://www.wikidata.org/entity/Q20
22RW4XSQ,4,0,http://www.wikidata.org/entity/Q11145387
22RW4XSQ,4,1,http://www.wikidata.org/entity/Q20
22RW4XSQ,5,0,http://www.wikidata.org/entity/Q11156800
22RW4XSQ,5,1,http://www.wikidata.org/entity/Q20
22RW4XSQ,6,0,http://www.wikidata.org/entity/Q2122409
22RW4XSQ,6,1,http://www.wikidata.org/entity/Q223
22RW4XSQ,7,0,http://www.wikidata.org/entity/Q18756800
22RW4XSQ,7,1,http://www.wikidata.org/entity/Q223
22RW4XSQ,8,0,http://www.wikidata.org/entity/Q21956164
22RW4XSQ,8,1,http://www.wikidata.org/entity/Q223
22RW4XSQ,9,0,http://www.wikidata.org/entity/Q11214621
22RW4XSQ,9,1,http://www.wikidata.org/entity/Q20
22RW4XSQ,10,0,http://www.wikidata.org/entity/Q1152363
22RW4XSQ,10,1,http://www.wikidata.org/entity/Q145
DXW1TVVD,1,0,http://www.wikidata.org/entity/Q21845387
DXW1TVVD,1,1,http://www.wikidata.org/entity/Q21872153
DXW1TVVD,2,0,http://www.wikidata.org/entity/Q21224044
DXW1TVVD,2,1,http://www.wikidata.org/entity/Q21872153
T6T2RBKQ,1,0,http://www.wikidata.org/entity/Q240013
T6T2RBKQ,2,0,http://www.wikidata.org/entity/Q1875680
T6T2RBKQ,3,0,http://www.wikidata.org/entity/Q2429165
T6T2RBKQ,4,0,http://www.wikidata.org/entity/Q1981250
T6T2RBKQ,5,0,http://www.wikidata.org/entity/Q1875680
T6T2RBKQ,6,0,http://www.wikidata.org/entity/Q1875680
T6T2RBKQ,7,0,http://www.wikidata.org/entity/Q1875680
T6T2RBKQ,8,0,http://www.wikidata.org/entity/Q956721
T6T2RBKQ,9,0,http://www.wikidata.org/entity/Q716453
T6T2RBKQ,10,0,http://www.wikidata.org/entity/Q1875680
T3HZNAH7,1,0,http://www.wikidata.org/entity/Q1875680
T3HZNAH7,2,0,http://www.wikidata.org/entity/Q2097823
T3HZNAH7,3,0,http://www.wikidata.org/entity/Q1875680
T3HZNAH7,4,0,http://www.wikidata.org/entity/Q2429165
T3HZNAH7,5,0,http://www.wikidata.org/entity/Q2400137
T3HZNAH7,6,0,http://www.wikidata.org/entity/Q1875680
T3HZNAH7,7,0,http://www.wikidata.org/entity/Q1981250
T3HZNAH7,8,0,http://www.wikidata.org/entity/Q2400137
T3HZNAH7,9,0,http://www.wikidata.org/entity/Q1981250
T3HZNAH7,10,0,http://www.wikidata.org/entity/Q2829165
JVLBTWRN,1,0,http://www.wikidata.org/entity/Q2019870
JVLBTWRN,2,0,http://www.wikidata.org/entity/Q187568
JVLBTWRN,3,0,http://www.wikidata.org/entity/Q670159
W979BFV0,1,0,http://www.wikidata.org/entity/Q17073
W979BFV0,2,0,http://www.wikidata.org/entity/Q2400137
W979BFV0,3,0,http://www.wikidata.org/entity/Q29434
W979BFV0,4,0,http://www.wikidata.org/entity/Q2400137
W979BFV0,5,0,http://www.wikidata.org/entity/Q453987
W979BFV0,6,0,http://www.wikidata.org/entity/Q716453
W979BFV0,7,0,http://www.wikidata.org/entity/Q716453
W979BFV0,8,0,http://www.wikidata.org/entity/Q2471901
W979BFV0,9,0,http://www.wikidata.org/entity/Q716453
NGWGFKDP,1,0,http://www.wikidata.org/entity/Q1875680
NGWGFKDP,2,0,NIL
NGWGFKDP,3,0,http://www.wikidata.org/entity/Q247636
GKD3ETCU,1,0,http://www.wikidata.org/entity/Q821328
GKD3ETCU,1,1,http://www.wikidata.org/entity/Q1577409
GKD3ETCU,2,0,http://www.wikidata.org/entity/Q7213287
GKD3ETCU,3,0,http://www.wikidata.org/entity/Q4295548
GKD3ETCU,3,1,http://www.wikidata.org/entity/Q7868218
GKD3ETCU,4,0,http://www.wikidata.org/entity/Q214867
GKD3ETCU,5,0,http://www.wikidata.org/entity/Q211664
8TQM6CS0,1,0,http://www.wikidata.org/entity/Q12227164
8TQM6CS0,2,0,http://www.wikidata.org/entity/Q12226739
8TQM6CS0,3,0,http://www.wikidata.org/entity/Q12226851
8TQM6CS0,4,0,http://www.wikidata.org/entity/Q12225525
8TQM6CS0,5,0,http://www.wikidata.org/entity/Q12225234
8TQM6CS0,6,0,http://www.wikidata.org/entity/Q12225234
8TQM6CS0,7,0,http://www.wikidata.org/entity/Q12225518
8TQM6CS0,8,0,http://www.wikidata.org/entity/Q12227450
8TQM6CS0,9,0,http://www.wikidata.org/entity/Q12226851
E6U5C7Q9,1,0,http://www.wikidata.org/entity/Q12225339
E6U5C7Q9,2,0,http://www.wikidata.org/entity/Q12225561
EQ3NPLBF,1,0,http://www.wikidata.org/entity/Q12227164
EQ3NPLBF,2,0,http://www.wikidata.org/entity/Q12226134
EQ3NPLBF,3,0,http://www.wikidata.org/entity/Q12225228
EQ3NPLBF,4,0,http://www.wikidata.org/entity/Q12225234
EQ3NPLBF,5,0,http://www.wikidata.org/entity/Q12225263
EQ3NPLBF,6,0,http://www.wikidata.org/entity/Q12225561
EQ3NPLBF,7,0,http://www.wikidata.org/entity/Q12226338
EQ3NPLBF,8,0,http://www.wikidata.org/entity/Q12226739
EQ3NPLBF,9,0,http://www.wikidata.org/entity/Q12226134
4FHF16G2,1,0,http://www.wikidata.org/entity/Q12225201
4FHF16G2,2,0,http://www.wikidata.org/entity/Q12226816
4FHF16G2,3,0,http://www.wikidata.org/entity/Q12225561
4FHF16G2,4,0,http://www.wikidata.org/entity/Q15424215
4FHF16G2,5,0,http://www.wikidata.org/entity/Q12225518
8957GCS9,1,0,http://www.wikidata.org/entity/Q12225234
8957GCS9,2,0,http://www.wikidata.org/entity/Q12226739
7T1GGN8Y,1,0,http://www.wikidata.org/entity/Q12226816
7T1GGN8Y,2,0,http://www.wikidata.org/entity/Q12227450
7T1GGN8Y,3,0,http://www.wikidata.org/entity/Q12225454
7T1GGN8Y,4,0,http://www.wikidata.org/entity/Q12226816
7T1GGN8Y,5,0,http://www.wikidata.org/entity/Q12225234
7T1GGN8Y,6,0,http://www.wikidata.org/entity/Q12225525
7T1GGN8Y,7,0,http://www.wikidata.org/entity/Q12225776
7T1GGN8Y,8,0,http://www.wikidata.org/entity/Q12227039
7T1GGN8Y,9,0,http://www.wikidata.org/entity/Q12225234
9M04ISUI,1,0,http://www.wikidata.org/entity/Q12225234
9M04ISUI,2,0,http://www.wikidata.org/entity/Q12225718
9M04ISUI,3,0,http://www.wikidata.org/entity/Q12225527
9M04ISUI,4,0,http://www.wikidata.org/entity/Q12226816
TY5S6P04,1,0,http://www.wikidata.org/entity/Q12225718
TY5S6P04,2,0,http://www.wikidata.org/entity/Q12226134
TY5S6P04,3,0,http://www.wikidata.org/entity/Q12225228
TY5S6P04,4,0,http://www.wikidata.org/entity/Q12225271
TY5S6P04,5,0,http://www.wikidata.org/entity/Q12225228
TY5S6P04,6,0,http://www.wikidata.org/entity/Q12226864
SGHFGF16,1,0,http://www.wikidata.org/entity/Q12226739
SGHFGF16,2,0,http://www.wikidata.org/entity/Q12226134
SGHFGF16,3,0,http://www.wikidata.org/entity/Q12226338
SGHFGF16,4,0,http://www.wikidata.org/entity/Q12225454
SGHFGF16,5,0,http://www.wikidata.org/entity/Q12226699
SGHFGF16,6,0,http://www.wikidata.org/entity/Q12225218
SGHFGF16,7,0,http://www.wikidata.org/entity/Q12225851
RO0K6ISA,1,0,http://www.wikidata.org/entity/Q12225263
RO0K6ISA,2,0,http://www.wikidata.org/entity/Q12225234
RO0K6ISA,3,0,http://www.wikidata.org/entity/Q12225228
RO0K6ISA,4,0,http://www.wikidata.org/entity/Q12225228
RO0K6ISA,5,0,http://www.wikidata.org/entity/Q12225339
RO0K6ISA,6,0,http://www.wikidata.org/entity/Q12225561
RO0K6ISA,7,0,http://www.wikidata.org/entity/Q12225454
RO0K6ISA,8,0,http://www.wikidata.org/entity/Q1567823
RO0K6ISA,9,0,http://www.wikidata.org/entity/Q12225271
R9KK199W,1,0,http://www.wikidata.org/entity/Q466255
R9KK199W,1,1,http://www.wikidata.org/entity/Q51700051
R9KK199W,2,0,http://www.wikidata.org/entity/Q743
R9KK199W,3,0,http://www.wikidata.org/entity/Q412466
R9KK199W,3,1,http://www.wikidata.org/entity/Q51700051
R9KK199W,4,0,http://www.wikidata.org/entity/Q24291621
R9KK199W,5,0,http://www.wikidata.org/entity/Q192641
R9KK199W,5,1,http://www.wikidata.org/entity/Q51700051
R9KK199W,6,0,http://www.wikidata.org/entity/Q2471597
GMMIPL1X,1,0,http://www.wikidata.org/entity/Q408
GMMIPL1X,2,0,http://www.wikidata.org/entity/Q408240
GMMIPL1X,2,1,http://www.wikidata.org/entity/Q51700051
GMMIPL1X,3,0,http://www.wikidata.org/entity/Q416782
GMMIPL1X,4,0,http://www.wikidata.org/entity/Q1140
GMMIPL1X,5,0,http://www.wikidata.org/entity/Q411453
2JE2A69L,1,0,http://www.wikidata.org/entity/Q1646023
2JE2A69L,2,0,http://www.wikidata.org/entity/Q416916
2JE2A69L,3,0,http://www.wikidata.org/entity/Q415740
2JE2A69L,4,0,http://www.wikidata.org/entity/Q417636
2JE2A69L,5,0,http://www.wikidata.org/entity/Q20942245
2JE2A69L,6,0,http://www.wikidata.org/entity/Q413159
2JE2A69L,7,0,http://www.wikidata.org/entity/Q227916
2JE2A69L,8,0,http://www.wikidata.org/entity/Q2081597
2JE2A69L,9,0,http://www.wikidata.org/entity/Q417405
29PJJKO1,1,0,http://www.wikidata.org/entity/Q408240
29PJJKO1,2,0,http://www.wikidata.org/entity/Q408453
29PJJKO1,3,0,http://www.wikidata.org/entity/Q20974054
29PJJKO1,4,0,http://www.wikidata.org/entity/Q28291621
29PJJKO1,5,0,http://www.wikidata.org/entity/Q27115990
29PJJKO1,6,0,http://www.wikidata.org/entity/Q411834
29PJJKO1,7,0,http://www.wikidata.org/entity/Q411782
PKM9UZ3V,1,0,http://www.wikidata.org/entity/Q3620890
PKM9UZ3V,2,0,http://www.wikidata.org/entity/Q33925
PKM9UZ3V,3,0,http://www.wikidata.org/entity/Q56438
PKM9UZ3V,4,0,http://www.wikidata.org/entity/Q3058218
PKM9UZ3V,5,0,http://www.wikidata.org/entity/Q13324
PKM9UZ3V,6,0,http://www.wikidata.org/entity/Q56810
PKM9UZ3V,7,0,http://www.wikidata.org/entity/Q25100
PKM9UZ3V,8,0,http://www.wikidata.org/entity/Q36354
6G957XWT,1,0,http://www.wikidata.org/entity/Q9217
6G957XWT,2,0,http://www.wikidata.org/entity/Q34013
6G957XWT,3,0,http://www.wikidata.org/entity/Q9169796
6G957XWT,4,0,http://www.wikidata.org/entity/Q58679
6G957XWT,5,0,http://www.wikidata.org/entity/Q35254
6G957XWT,6,0,http://www.wikidata.org/entity/Q1636539
6G957XWT,7,0,http://www.wikidata.org/entity/Q7408218
KJBUUEBJ,1,0,http://www.wikidata.org/entity/Q7821901
KJBUUEBJ,2,0,http://www.wikidata.org/entity/Q28172153
KJBUUEBJ,3,0,http://www.wikidata.org/entity/Q36200
KJBUUEBJ,4,0,http://www.wikidata.org/entity/Q56587
KJBUUEBJ,5,0,http://www.wikidata.org/entity/Q1321
KJBUUEBJ,6,0,http://www.wikidata.org/entity/Q3525126
ECTUBJYE,1,0,http://www.wikidata.org/entity/Q736558
ECTUBJYE,1,1,http://www.wikidata.org/entity/Q673268
ECTUBJYE,2,0,http://www.wikidata.org/entity/Q2356117
ECTUBJYE,2,1,http://www.wikidata.org/entity/Q670159
ECTUBJYE,3,0,http://www.wikidata.org/entity/Q1069338
ECTUBJYE,4,0,http://www.wikidata.org/entity/Q3212042
ECTUBJYE,4,1,http://www.wikidata.org/entity/Q23626851
ECTUBJYE,5,0,http://www.wikidata.org/entity/Q1728775
ECTUBJYE,5,1,http://www.wikidata.org/entity/Q1902409
ECTUBJYE,6,0,http://www.wikidata.org/entity/Q1259165
ECTUBJYE,6,1,http://www.wikidata.org/entity/Q204376
ECTUBJYE,7,0,http://www.wikidata.org/entity/Q2166361
ECTUBJYE,7,1,http://www.wikidata.org/entity/Q87754
ECTUBJYE,8,0,http://www.wikidata.org/entity/Q2407167
ECTUBJYE,8,1,http://www.wikidata.org/entity/Q216517
ECTUBJYE,9,0,http://www.wikidata.org/entity/Q7429870
ECTUBJYE,9,1,http://www.wikidata.org/entity/Q157568
ECTUBJYE,10,0,http://www.wikidata.org/entity/Q5646415
ECTUBJYE,10,1,http://www.wikidata.org/entity/Q1575680
28NX4BKN,1,0,http://www.wikidata.org/entity/Q6909165
28NX4BKN,1,1,http://www.wikidata.org/entity/Q55097964
28NX4BKN,2,0,http://www.wikidata.org/entity/Q6789870
28NX4BKN,2,1,http://www.wikidata.org/entity/Q7826361
28NX4BKN,3,0,http://www.wikidata.org/entity/Q6789870
28NX4BKN,3,1,http://www.wikidata.org/entity/Q7826361
28NX4BKN,4,0,http://www.wikidata.org/entity/Q6789870
